TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,AMT_CREDIT,DAYS_LAST_PHONE_CHANGE,OWN_CAR_AGE
0,Cash loans,F,N,Y,1,103500.0,1800000.0,62698.5,14446,-3993,1800000.0,-1720.0,
0,Cash loans,F,N,Y,0,180000.0,215640.0,15466.5,10663,-2185,215640.0,-1485.0,
0,Cash loans,M,N,N,0,225000.0,1350000.0,39474.0,23407,365243,1350000.0,-1149.0,
0,Cash loans,M,Y,Y,2,247500.0,1125000.0,33025.5,14465,-264,1125000.0,-2110.0,0.0
0,Cash loans,M,N,N,0,74038.5,225000.0,11074.5,20664,365243,225000.0,-371.0,
0,Cash loans,F,N,Y,0,112500.0,112500.0,6012.0,20330,365243,112500.0,-1041.0,
0,Cash loans,F,N,Y,0,292500.0,298728.0,15403.5,22386,365243,298728.0,-2559.0,
0,Cash loans,F,N,Y,1,90000.0,284400.0,19003.5,11605,-2587,284400.0,0.0,
0,Cash loans,F,N,Y,2,103500.0,691020.0,18355.5,15567,-1882,691020.0,-212.0,
0,Cash loans,M,Y,Y,0,90000.0,212656.5,19633.5,8185,-545,212656.5,-624.0,42.0
0,Cash loans,F,Y,Y,2,157500.0,545040.0,26640.0,16226,-6254,545040.0,-250.0,13.0
0,Cash loans,F,Y,Y,0,135000.0,644427.0,25686.0,19005,-2673,644427.0,-2827.0,14.0
0,Cash loans,M,Y,Y,0,130500.0,675000.0,41427.0,18760,-2967,675000.0,-1949.0,12.0
0,Cash loans,F,N,Y,2,112500.0,1078200.0,31653.0,9862,-1181,1078200.0,-524.0,
0,Cash loans,M,N,Y,0,157500.0,57339.0,6021.0,10680,-731,57339.0,-927.0,
0,Cash loans,M,N,Y,2,153000.0,298512.0,20079.0,10891,-2569,298512.0,-431.0,
0,Cash loans,F,N,Y,0,225000.0,640080.0,24259.5,16222,-2302,640080.0,-2957.0,
0,Cash loans,F,N,Y,0,103500.0,332946.0,14796.0,18471,-2235,332946.0,0.0,
0,Cash loans,M,Y,N,0,315000.0,1350000.0,57330.0,11031,-238,1350000.0,-1713.0,9.0
0,Cash loans,M,Y,Y,0,225000.0,1082214.0,31770.0,21697,-15095,1082214.0,-638.0,18.0
0,Revolving loans,F,N,Y,0,450000.0,855000.0,42750.0,15681,-5077,855000.0,-754.0,
0,Cash loans,F,N,Y,1,135000.0,298512.0,19075.5,11486,-243,298512.0,-348.0,
0,Cash loans,M,N,Y,0,135000.0,224136.0,12865.5,24661,365243,224136.0,-514.0,
0,Cash loans,M,N,Y,1,135000.0,717003.0,23130.0,13200,-1032,717003.0,-812.0,
0,Cash loans,F,N,Y,0,135000.0,239850.0,23494.5,24333,365243,239850.0,-17.0,
0,Cash loans,F,N,Y,1,180000.0,1339884.0,39307.5,17113,-350,1339884.0,-2726.0,
0,Cash loans,F,N,N,0,90000.0,445500.0,19750.5,13183,-4601,445500.0,-2496.0,
0,Cash loans,M,Y,Y,0,225000.0,1006920.0,40063.5,17800,-7769,1006920.0,-1759.0,7.0
0,Cash loans,M,N,N,0,135000.0,305640.0,34695.0,18332,-703,305640.0,-904.0,
0,Revolving loans,F,N,Y,2,180000.0,540000.0,27000.0,16178,-6516,540000.0,-266.0,
0,Cash loans,F,N,Y,0,247500.0,1056447.0,31018.5,19884,-679,1056447.0,-628.0,
0,Cash loans,F,Y,Y,1,202500.0,1056447.0,31018.5,16773,-4389,1056447.0,-2474.0,15.0
0,Cash loans,F,N,N,1,157500.0,640080.0,31131.0,16997,-3416,640080.0,0.0,
0,Cash loans,F,N,N,0,337500.0,808650.0,26086.5,19194,-12447,808650.0,-3118.0,
0,Cash loans,F,N,N,1,270000.0,1288350.0,37800.0,14391,-3010,1288350.0,-2308.0,
0,Cash loans,F,Y,Y,0,99000.0,755190.0,35122.5,11058,-3354,755190.0,-1207.0,13.0
0,Cash loans,F,Y,Y,0,135000.0,389844.0,20034.0,8459,-1356,389844.0,-814.0,9.0
0,Cash loans,M,Y,Y,1,337500.0,1019610.0,33826.5,15430,-3194,1019610.0,-1141.0,2.0
0,Cash loans,M,Y,Y,0,225000.0,263686.5,24781.5,21097,-3074,263686.5,-1110.0,19.0
0,Cash loans,F,N,N,0,180000.0,1006920.0,51412.5,11488,-2559,1006920.0,-440.0,
0,Cash loans,F,N,Y,0,189000.0,54000.0,5944.5,11210,-1373,54000.0,0.0,
0,Cash loans,M,N,Y,0,238500.0,526500.0,32341.5,15629,-1204,526500.0,0.0,
0,Cash loans,F,N,Y,2,90000.0,294322.5,19291.5,12018,-1162,294322.5,-2375.0,
0,Cash loans,F,N,Y,0,144000.0,754740.0,24345.0,15305,-4333,754740.0,-1831.0,
0,Cash loans,F,N,Y,0,157500.0,225000.0,15349.5,8101,-1143,225000.0,-412.0,
0,Cash loans,M,Y,Y,0,261000.0,1800000.0,62698.5,21402,-2635,1800000.0,0.0,16.0
0,Cash loans,M,Y,N,1,225000.0,269550.0,21739.5,14592,-4672,269550.0,0.0,9.0
0,Cash loans,F,N,Y,0,144000.0,437877.0,22486.5,16697,-2992,437877.0,0.0,
0,Cash loans,M,N,Y,0,315000.0,135000.0,7321.5,14760,-1887,135000.0,-1716.0,
0,Cash loans,F,N,N,0,180000.0,521280.0,22216.5,16817,-203,521280.0,-2091.0,
0,Cash loans,M,Y,Y,2,171000.0,239850.0,23719.5,12510,-3139,239850.0,-64.0,6.0
0,Cash loans,F,N,Y,1,112500.0,450000.0,21649.5,17338,-3171,450000.0,-1294.0,
0,Cash loans,M,N,Y,0,225000.0,688500.0,27301.5,20740,-1920,688500.0,-394.0,
0,Cash loans,F,N,Y,1,90000.0,835380.0,40320.0,11591,-1420,835380.0,-1398.0,
0,Cash loans,F,Y,Y,0,135000.0,675000.0,34465.5,11810,-2751,675000.0,-611.0,11.0
0,Cash loans,F,N,Y,0,90000.0,299772.0,17338.5,21174,365243,299772.0,-625.0,
0,Cash loans,F,N,Y,1,54000.0,170640.0,6561.0,12612,-1645,170640.0,-1806.0,
0,Cash loans,F,Y,N,0,180000.0,1078200.0,34911.0,13804,-1955,1078200.0,-1238.0,2.0
0,Cash loans,F,N,Y,0,135000.0,1033101.0,30204.0,17345,-2206,1033101.0,-2938.0,
0,Cash loans,M,Y,N,1,315000.0,900000.0,31887.0,18107,-675,900000.0,-724.0,10.0
0,Cash loans,F,N,Y,0,112500.0,278613.0,30136.5,11958,-1340,278613.0,-293.0,
0,Cash loans,F,N,N,1,139500.0,364500.0,17725.5,15147,-1570,364500.0,-72.0,
0,Cash loans,F,N,N,1,229500.0,540000.0,27571.5,12738,-3767,540000.0,-1891.0,
0,Cash loans,F,N,Y,0,245700.0,1024290.0,29947.5,19067,-7164,1024290.0,-1560.0,
0,Cash loans,F,N,Y,0,128250.0,634482.0,20466.0,18843,-234,634482.0,-1019.0,
0,Cash loans,F,Y,Y,1,126000.0,1096020.0,59458.5,14822,-8092,1096020.0,-2564.0,13.0
0,Cash loans,F,N,Y,1,202500.0,454500.0,18153.0,17395,-1387,454500.0,-1651.0,
0,Cash loans,F,Y,Y,0,135000.0,765261.0,30478.5,18483,-7953,765261.0,-2395.0,12.0
0,Cash loans,F,N,Y,0,67500.0,119925.0,14359.5,17782,-5748,119925.0,-442.0,
0,Cash loans,F,Y,N,1,135000.0,263686.5,26208.0,17035,-1156,263686.5,-2896.0,15.0
0,Cash loans,F,Y,N,0,157500.0,314100.0,16033.5,9286,-1221,314100.0,-954.0,10.0
0,Cash loans,M,N,Y,0,180000.0,525735.0,42282.0,12432,-112,525735.0,-1939.0,
0,Cash loans,F,N,Y,0,85500.0,450000.0,28890.0,16729,-2269,450000.0,-1171.0,
0,Cash loans,M,N,Y,0,270000.0,369000.0,18076.5,13888,-623,369000.0,0.0,
0,Revolving loans,F,N,Y,1,157500.0,270000.0,13500.0,13883,-6297,270000.0,-318.0,
0,Cash loans,F,N,Y,0,135000.0,691020.0,20335.5,20351,365243,691020.0,-1783.0,
0,Cash loans,F,N,Y,0,90000.0,592560.0,31153.5,9281,-676,592560.0,-399.0,
0,Cash loans,F,Y,Y,1,563850.0,1078200.0,31653.0,14728,-5752,1078200.0,-1840.0,16.0
0,Cash loans,F,N,N,0,108000.0,269550.0,13095.0,20204,365243,269550.0,-1674.0,
0,Cash loans,F,N,Y,0,292500.0,697500.0,31648.5,15723,-3456,697500.0,-2801.0,
0,Cash loans,F,N,Y,1,180000.0,1303812.0,38250.0,12754,-1779,1303812.0,-777.0,
0,Cash loans,F,N,N,2,180000.0,2013840.0,55377.0,13164,-6424,2013840.0,-2.0,
0,Cash loans,M,N,Y,0,189000.0,500490.0,51412.5,20757,-1566,500490.0,-1313.0,
0,Cash loans,F,N,Y,0,135000.0,558855.0,44284.5,16513,-1023,558855.0,-675.0,
0,Cash loans,F,N,Y,0,567000.0,1065433.5,42385.5,23194,-1935,1065433.5,-305.0,
0,Cash loans,F,N,Y,0,135000.0,454500.0,13288.5,19223,-807,454500.0,-1517.0,
0,Cash loans,M,Y,N,0,90000.0,225000.0,8212.5,20674,-2569,225000.0,0.0,11.0
0,Cash loans,M,Y,Y,0,135000.0,1042560.0,34587.0,19587,-1350,1042560.0,-1441.0,4.0
0,Cash loans,M,N,N,2,225000.0,701730.0,83407.5,14314,-108,701730.0,-621.0,
0,Cash loans,F,N,N,0,180000.0,1102500.0,42696.0,16023,-2075,1102500.0,-2472.0,
0,Cash loans,M,N,N,0,135000.0,427500.0,23188.5,16205,-554,427500.0,-485.0,
0,Cash loans,F,N,N,0,112500.0,450000.0,13774.5,22112,365243,450000.0,-2.0,
0,Cash loans,M,N,Y,0,112500.0,640080.0,31261.5,15068,-158,640080.0,0.0,
0,Cash loans,F,N,Y,1,67500.0,477000.0,15516.0,9433,-2040,477000.0,-1741.0,
0,Cash loans,F,Y,N,0,45000.0,225000.0,12694.5,16974,-9478,225000.0,-1345.0,21.0
0,Cash loans,M,Y,Y,0,247500.0,697500.0,18526.5,22387,365243,697500.0,-362.0,2.0
0,Cash loans,F,N,N,2,180000.0,1024636.5,33993.0,13166,-636,1024636.5,-2081.0,
0,Cash loans,F,Y,Y,0,225000.0,1460691.0,58059.0,15225,-6373,1460691.0,-925.0,64.0
0,Cash loans,F,N,Y,0,202500.0,412614.0,32598.0,10881,-1129,412614.0,-476.0,
0,Cash loans,F,N,N,0,180000.0,490495.5,29205.0,15143,-121,490495.5,-2337.0,
0,Cash loans,F,N,Y,1,112500.0,983160.0,62964.0,10381,-105,983160.0,0.0,
0,Cash loans,F,N,Y,1,121500.0,490495.5,27517.5,10942,-3965,490495.5,0.0,
0,Cash loans,M,N,Y,0,180000.0,545040.0,26640.0,21892,-148,545040.0,-1766.0,
0,Cash loans,F,Y,Y,2,225000.0,1078200.0,31653.0,11908,-553,1078200.0,-1548.0,1.0
0,Revolving loans,F,N,Y,0,99000.0,180000.0,9000.0,8367,-170,180000.0,-222.0,
0,Cash loans,M,Y,N,0,337500.0,1418692.5,56263.5,19857,-2862,1418692.5,-599.0,4.0
0,Cash loans,F,N,Y,0,90000.0,1288350.0,37800.0,19131,-2595,1288350.0,0.0,
0,Cash loans,F,N,N,0,112500.0,562500.0,26194.5,21701,365243,562500.0,-7.0,
0,Cash loans,M,N,Y,0,135000.0,855000.0,30420.0,17706,-1362,855000.0,-161.0,
0,Cash loans,F,Y,Y,1,112500.0,90000.0,8415.0,18077,-472,90000.0,-717.0,7.0
0,Revolving loans,M,Y,Y,0,180000.0,270000.0,13500.0,8943,-173,270000.0,-926.0,6.0
0,Cash loans,F,N,Y,0,157500.0,403249.5,19741.5,16921,-3898,403249.5,-445.0,
0,Cash loans,M,Y,N,0,99000.0,545040.0,26509.5,10514,-350,545040.0,-700.0,12.0
0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,13044,-3419,270000.0,-1528.0,
0,Cash loans,F,N,Y,0,144000.0,862560.0,25348.5,22225,365243,862560.0,-477.0,
0,Cash loans,F,Y,N,0,117000.0,450000.0,24412.5,8682,-2114,450000.0,-110.0,17.0
0,Revolving loans,M,N,N,0,90000.0,270000.0,13500.0,19618,-1255,270000.0,-1118.0,
0,Cash loans,F,N,N,1,112500.0,450000.0,30573.0,10079,-413,450000.0,-247.0,
0,Cash loans,F,N,Y,2,90000.0,986782.5,39262.5,10637,-1770,986782.5,-131.0,
0,Cash loans,F,N,N,1,90000.0,675000.0,21906.0,9733,-2957,675000.0,-982.0,
0,Cash loans,M,N,Y,0,225000.0,526491.0,33808.5,12315,-1026,526491.0,-729.0,
0,Revolving loans,F,Y,Y,0,103500.0,270000.0,13500.0,22383,365243,270000.0,-29.0,6.0
0,Cash loans,F,N,Y,0,180000.0,348264.0,36697.5,17515,-168,348264.0,-405.0,
0,Cash loans,M,Y,N,0,427500.0,324000.0,8910.0,10970,-178,324000.0,-2216.0,13.0
0,Cash loans,F,Y,N,0,202500.0,1120500.0,44437.5,21853,-14379,1120500.0,-1.0,8.0
0,Cash loans,M,Y,Y,0,256500.0,454500.0,25506.0,11754,-2966,454500.0,-1125.0,6.0
0,Cash loans,F,N,Y,0,81000.0,334152.0,17190.0,20488,-5342,334152.0,-1965.0,
0,Cash loans,M,N,Y,0,157500.0,427500.0,25960.5,14574,-1252,427500.0,-1186.0,
0,Cash loans,M,N,Y,3,90000.0,508495.5,18972.0,17088,-1090,508495.5,-631.0,
0,Cash loans,M,Y,N,1,180000.0,1178217.0,38137.5,14498,-6633,1178217.0,-1295.0,16.0
0,Cash loans,M,Y,N,2,211500.0,178290.0,18850.5,11309,-3156,178290.0,0.0,4.0
0,Cash loans,M,N,N,0,166500.0,1125000.0,40410.0,19491,-402,1125000.0,-1617.0,
0,Cash loans,M,Y,Y,0,67500.0,943425.0,27715.5,22246,365243,943425.0,-616.0,9.0
0,Cash loans,M,N,Y,0,112500.0,381528.0,27778.5,8928,-1701,381528.0,-28.0,
0,Cash loans,F,N,N,1,67500.0,180000.0,14350.5,13343,-1132,180000.0,-657.0,
0,Cash loans,M,Y,Y,0,180000.0,450000.0,29299.5,10064,-1862,450000.0,-816.0,1.0
0,Cash loans,F,N,Y,0,135000.0,640080.0,20227.5,19569,-268,640080.0,-1.0,
0,Cash loans,M,N,Y,0,157500.0,1078200.0,34911.0,21800,-5330,1078200.0,-1232.0,
0,Cash loans,F,N,N,3,202500.0,1724688.0,54283.5,13073,-1061,1724688.0,-580.0,
0,Cash loans,M,N,N,0,202500.0,927252.0,25497.0,16555,-361,927252.0,-1.0,
0,Cash loans,F,N,Y,0,157500.0,621000.0,24426.0,23237,365243,621000.0,-272.0,
0,Cash loans,F,N,Y,0,225000.0,545040.0,25407.0,8872,-648,545040.0,-500.0,
0,Cash loans,F,N,Y,0,76500.0,168102.0,11232.0,8680,-810,168102.0,-589.0,
0,Revolving loans,M,N,N,0,427500.0,1350000.0,67500.0,7761,-229,1350000.0,-156.0,
0,Cash loans,F,N,Y,0,122850.0,156384.0,16551.0,23636,365243,156384.0,-995.0,
0,Cash loans,F,N,Y,0,108000.0,900000.0,29875.5,13118,-2743,900000.0,-552.0,
0,Cash loans,M,Y,N,3,360000.0,962370.0,77161.5,15971,-4798,962370.0,-2772.0,2.0
0,Cash loans,F,N,Y,0,180000.0,592560.0,31153.5,8205,-747,592560.0,-914.0,
0,Cash loans,M,Y,Y,1,315000.0,544491.0,17694.0,15450,-3027,544491.0,-2467.0,7.0
0,Cash loans,F,Y,Y,3,112500.0,900000.0,45954.0,14594,-874,900000.0,-2247.0,2.0
0,Cash loans,F,N,Y,0,157500.0,545040.0,26640.0,17512,-1137,545040.0,-1030.0,
0,Cash loans,F,N,N,1,135000.0,332946.0,16146.0,11341,-1928,332946.0,0.0,
0,Cash loans,F,N,Y,0,90000.0,349258.5,17959.5,21593,-4783,349258.5,-1201.0,
0,Cash loans,F,N,N,1,270000.0,900000.0,26446.5,12589,-923,900000.0,-415.0,
0,Cash loans,F,N,Y,1,387000.0,539100.0,29376.0,15057,-447,539100.0,-1747.0,
0,Cash loans,F,N,Y,0,180000.0,781920.0,32998.5,14897,-253,781920.0,-1512.0,
0,Cash loans,F,N,N,0,360000.0,2517300.0,69223.5,21850,365243,2517300.0,-1119.0,
0,Cash loans,F,N,Y,0,67500.0,536917.5,42552.0,14611,-1189,536917.5,-1076.0,
0,Cash loans,F,N,Y,0,310500.0,1125000.0,47794.5,23490,365243,1125000.0,-777.0,
0,Revolving loans,F,N,Y,0,220500.0,585000.0,29250.0,17974,-724,585000.0,-377.0,
0,Cash loans,F,N,Y,0,247500.0,948730.5,31482.0,23615,365243,948730.5,-1484.0,
0,Cash loans,F,N,Y,0,135000.0,254700.0,24939.0,23943,365243,254700.0,-391.0,
0,Cash loans,M,Y,Y,0,180000.0,256500.0,25497.0,21458,365243,256500.0,-2680.0,10.0
0,Cash loans,F,Y,Y,3,112500.0,177903.0,13896.0,14734,-1561,177903.0,-2817.0,35.0
0,Cash loans,F,Y,Y,0,540000.0,1800000.0,62698.5,18523,-1966,1800000.0,-3215.0,11.0
0,Cash loans,F,N,Y,0,90000.0,239850.0,22554.0,19208,-6706,239850.0,-615.0,
0,Cash loans,F,N,Y,0,135000.0,170640.0,11106.0,21010,365243,170640.0,-534.0,
0,Cash loans,F,N,Y,0,202500.0,239850.0,23494.5,24722,-1030,239850.0,-370.0,
0,Cash loans,M,Y,N,0,175500.0,479700.0,54252.0,15210,-1122,479700.0,-392.0,25.0
0,Cash loans,M,N,N,2,270000.0,363190.5,28822.5,15755,-6214,363190.5,-384.0,
0,Cash loans,M,Y,N,2,202500.0,450000.0,21649.5,9494,-923,450000.0,-1116.0,14.0
0,Cash loans,F,N,Y,0,216000.0,781920.0,34573.5,20074,-1427,781920.0,-475.0,
0,Cash loans,F,N,Y,0,180000.0,494550.0,34551.0,22049,365243,494550.0,-348.0,
0,Cash loans,F,Y,N,1,346500.0,1193580.0,31486.5,13587,-1924,1193580.0,-4.0,16.0
0,Cash loans,M,Y,N,0,225000.0,1125000.0,32895.0,14985,-6381,1125000.0,-1509.0,6.0
0,Cash loans,F,N,N,0,292500.0,900000.0,26316.0,16947,-2017,900000.0,-1040.0,
0,Cash loans,F,N,Y,0,180000.0,1665000.0,61834.5,20173,365243,1665000.0,-1137.0,
0,Cash loans,F,Y,Y,1,166500.0,508495.5,21672.0,17690,-262,508495.5,-1060.0,64.0
0,Cash loans,F,N,Y,0,67500.0,298512.0,19206.0,23516,365243,298512.0,-342.0,
0,Cash loans,M,N,Y,0,360000.0,254700.0,27153.0,11253,-202,254700.0,0.0,
0,Cash loans,F,N,Y,0,225000.0,719365.5,31815.0,21764,365243,719365.5,-95.0,
0,Cash loans,F,N,Y,2,157500.0,1223010.0,51817.5,14284,-147,1223010.0,-495.0,
0,Cash loans,M,N,Y,0,202500.0,168102.0,17352.0,14510,-7022,168102.0,-1639.0,
0,Cash loans,F,N,N,0,148500.0,720000.0,23796.0,20988,-4613,720000.0,-325.0,
0,Cash loans,F,N,Y,0,162000.0,986553.0,28975.5,16736,-9614,986553.0,-1095.0,
0,Cash loans,F,N,N,0,81000.0,526491.0,17527.5,13816,-4668,526491.0,-2293.0,
0,Cash loans,F,N,Y,0,382500.0,773680.5,39631.5,17354,-1734,773680.5,-640.0,
0,Cash loans,M,N,Y,0,81000.0,117162.0,12748.5,13152,-1199,117162.0,-609.0,
0,Cash loans,F,N,Y,0,180000.0,545040.0,20677.5,13685,-2328,545040.0,-1490.0,
0,Cash loans,F,N,Y,0,202500.0,900000.0,26316.0,15968,-858,900000.0,-869.0,
0,Cash loans,M,Y,Y,0,81000.0,225000.0,12915.0,21652,-4942,225000.0,-2023.0,7.0
0,Revolving loans,F,Y,Y,0,112500.0,585000.0,29250.0,16401,-4057,585000.0,-2370.0,2.0
0,Cash loans,F,N,Y,0,135000.0,533938.5,35302.5,23666,-4257,533938.5,-491.0,
0,Cash loans,F,N,N,0,90000.0,225000.0,15034.5,17628,-4431,225000.0,-2083.0,
0,Cash loans,M,N,N,1,216000.0,286704.0,15682.5,11144,-3472,286704.0,0.0,
0,Cash loans,F,N,Y,0,225000.0,1056447.0,31018.5,20928,-1564,1056447.0,-1110.0,
0,Cash loans,M,Y,Y,0,270000.0,886500.0,23512.5,22293,-3071,886500.0,-106.0,8.0
0,Cash loans,M,Y,Y,1,180000.0,904500.0,29308.5,16944,-2332,904500.0,-2597.0,16.0
0,Cash loans,M,N,Y,0,292500.0,1086034.5,43200.0,15578,-1338,1086034.5,-494.0,
0,Revolving loans,M,N,Y,0,90000.0,270000.0,13500.0,21169,-2010,270000.0,-649.0,
0,Cash loans,M,Y,N,0,630000.0,1288350.0,41692.5,17141,-586,1288350.0,-327.0,11.0
0,Cash loans,F,Y,Y,0,157500.0,188685.0,9207.0,23750,365243,188685.0,-2688.0,17.0
0,Cash loans,M,N,Y,0,292500.0,450000.0,35685.0,17390,-2782,450000.0,-12.0,
0,Cash loans,M,N,N,0,54000.0,450000.0,17095.5,22493,365243,450000.0,-549.0,
0,Cash loans,F,N,Y,0,52650.0,526491.0,17239.5,21820,365243,526491.0,0.0,
0,Cash loans,F,N,N,1,247500.0,2013840.0,53122.5,15522,-6790,2013840.0,-1420.0,
0,Cash loans,M,Y,Y,1,261000.0,1293502.5,37948.5,12443,-4403,1293502.5,-1602.0,10.0
0,Cash loans,F,N,N,0,157500.0,1762110.0,46611.0,13555,-972,1762110.0,-2.0,
0,Cash loans,F,Y,N,1,67500.0,188478.0,19921.5,10913,-1037,188478.0,-788.0,65.0
0,Cash loans,F,N,Y,1,225000.0,2250000.0,59485.5,15503,-988,2250000.0,-582.0,
0,Cash loans,F,N,N,0,135000.0,751500.0,43141.5,22848,365243,751500.0,-1067.0,
0,Cash loans,F,N,Y,0,135000.0,700830.0,22608.0,23442,365243,700830.0,-2214.0,
0,Cash loans,F,N,Y,1,337500.0,121500.0,12577.5,15590,-3018,121500.0,-818.0,
0,Cash loans,F,Y,N,0,67500.0,254700.0,23697.0,14275,-703,254700.0,-3.0,5.0
0,Cash loans,F,N,Y,1,180000.0,808650.0,26217.0,12495,-2891,808650.0,0.0,
0,Cash loans,M,N,Y,0,180000.0,45000.0,4855.5,11488,-2651,45000.0,-841.0,
0,Cash loans,F,N,Y,0,225000.0,791532.0,23274.0,20943,-1486,791532.0,-721.0,
0,Cash loans,M,Y,N,0,450000.0,539100.0,22837.5,20150,365243,539100.0,-3477.0,7.0
0,Cash loans,M,Y,N,1,180000.0,730017.0,35118.0,10400,-197,730017.0,-569.0,25.0
0,Revolving loans,M,Y,Y,2,202500.0,540000.0,27000.0,14484,-497,540000.0,-3267.0,5.0
0,Cash loans,F,N,Y,1,126000.0,1288350.0,37800.0,16699,-763,1288350.0,-2880.0,
0,Cash loans,F,N,Y,0,157500.0,348264.0,19575.0,20639,365243,348264.0,-1174.0,
0,Cash loans,F,N,Y,0,90000.0,156384.0,16551.0,17269,-2404,156384.0,-1301.0,
0,Cash loans,M,N,Y,0,148500.0,134316.0,15939.0,10449,-200,134316.0,-269.0,
0,Cash loans,M,N,Y,0,112500.0,495000.0,17910.0,21968,365243,495000.0,-149.0,
0,Cash loans,F,N,Y,0,180000.0,900000.0,39775.5,20944,365243,900000.0,-831.0,
0,Revolving loans,F,N,N,1,157500.0,270000.0,13500.0,15207,-1564,270000.0,-984.0,
0,Cash loans,F,N,N,0,180000.0,837000.0,27661.5,17668,-2300,837000.0,-596.0,
0,Cash loans,F,N,N,0,337500.0,135000.0,9018.0,10118,-3275,135000.0,-1708.0,
0,Cash loans,M,Y,Y,1,166500.0,173196.0,20682.0,14973,-1918,173196.0,-525.0,6.0
0,Revolving loans,M,N,Y,0,112500.0,157500.0,7875.0,9894,-644,157500.0,-552.0,
0,Cash loans,F,N,Y,2,162000.0,474048.0,25843.5,14965,-8249,474048.0,-794.0,
0,Revolving loans,F,Y,Y,0,157500.0,157500.0,7875.0,11612,-2321,157500.0,-872.0,14.0
0,Cash loans,F,Y,Y,1,90000.0,390960.0,30699.0,15756,-490,390960.0,-107.0,0.0
0,Cash loans,M,Y,Y,1,157500.0,533668.5,23638.5,18409,-7064,533668.5,-19.0,12.0
0,Cash loans,M,Y,Y,0,405000.0,900000.0,46084.5,18707,-1945,900000.0,-2683.0,2.0
0,Cash loans,M,N,N,2,90000.0,170640.0,13612.5,10426,-697,170640.0,-77.0,
0,Cash loans,F,Y,Y,0,216000.0,755190.0,38556.0,18423,-2051,755190.0,-552.0,9.0
0,Cash loans,F,Y,N,0,216000.0,774000.0,20547.0,10233,-682,774000.0,-3.0,6.0
0,Cash loans,F,Y,N,0,27000.0,760225.5,32337.0,20923,365243,760225.5,-621.0,7.0
0,Cash loans,M,N,N,2,180000.0,1152000.0,30519.0,12431,-2237,1152000.0,-1720.0,
0,Cash loans,F,Y,Y,1,90000.0,787500.0,26154.0,16759,-1103,787500.0,-1630.0,4.0
0,Cash loans,F,N,Y,0,135000.0,295776.0,21654.0,14497,-2264,295776.0,-1195.0,
0,Cash loans,F,Y,Y,1,112500.0,247275.0,22810.5,14456,-1056,247275.0,-2072.0,23.0
0,Cash loans,M,Y,Y,0,90000.0,754740.0,24475.5,18063,-1264,754740.0,-1244.0,7.0
0,Cash loans,M,N,Y,0,157500.0,550980.0,30897.0,15390,-7772,550980.0,-150.0,
0,Cash loans,M,N,Y,0,103500.0,436032.0,16564.5,20300,-691,436032.0,-1049.0,
0,Cash loans,F,N,N,0,157500.0,1467612.0,56029.5,21813,-12059,1467612.0,-1794.0,
0,Revolving loans,F,Y,Y,0,67500.0,135000.0,6750.0,14587,-605,135000.0,-190.0,14.0
0,Cash loans,F,N,Y,0,270000.0,582768.0,33583.5,21020,365243,582768.0,-281.0,
0,Cash loans,F,Y,N,0,112500.0,781920.0,28084.5,16215,-3567,781920.0,-462.0,10.0
0,Cash loans,F,Y,N,2,270000.0,675000.0,21775.5,13144,-682,675000.0,-184.0,6.0
0,Revolving loans,M,Y,Y,0,301500.0,675000.0,33750.0,16227,-167,675000.0,0.0,5.0
0,Cash loans,M,Y,Y,2,247500.0,1078200.0,31653.0,16283,-2141,1078200.0,-1695.0,7.0
0,Cash loans,M,Y,N,1,360000.0,473760.0,51151.5,11679,-3722,473760.0,-508.0,64.0
0,Cash loans,M,Y,N,0,195750.0,993082.5,36931.5,12461,-4458,993082.5,-5.0,6.0
0,Cash loans,M,Y,N,0,166500.0,733315.5,39069.0,20498,-1556,733315.5,-624.0,6.0
0,Cash loans,F,N,Y,1,126000.0,761949.0,46746.0,13773,-5289,761949.0,-187.0,
0,Revolving loans,F,N,Y,0,337500.0,855000.0,42750.0,16570,-5469,855000.0,-1810.0,
0,Cash loans,F,N,N,0,135000.0,1078200.0,38331.0,16130,-4419,1078200.0,-2155.0,
0,Cash loans,F,N,Y,0,157500.0,263686.5,16978.5,21442,365243,263686.5,0.0,
0,Cash loans,F,N,N,0,765000.0,805500.0,41256.0,16617,-2454,805500.0,-1093.0,
0,Cash loans,F,N,Y,2,117000.0,855882.0,34074.0,13804,-1570,855882.0,-1569.0,
0,Cash loans,F,N,Y,1,112500.0,640458.0,30942.0,14601,-399,640458.0,-566.0,
0,Cash loans,M,Y,N,1,180000.0,1711764.0,47200.5,17839,-2371,1711764.0,-839.0,8.0
0,Cash loans,F,Y,Y,0,198000.0,758475.0,27373.5,13462,-4949,758475.0,-1644.0,14.0
0,Cash loans,F,Y,N,1,135000.0,592560.0,31153.5,14978,-2055,592560.0,-365.0,18.0
0,Cash loans,F,Y,Y,1,81000.0,994500.0,30150.0,11183,-104,994500.0,-1080.0,11.0
