,name,pop,lat,lon,2019
1681,Grosse Pointe Woods ,16009.0,42.443647799999994,-82.9068603,243972.3828778359
1557,Ottawa ,12587.0,45.4210328,-75.6900219,243895.1838627861
1556,Ottawa ,18669.0,45.4210328,-75.6900219,243895.1838627861
666,West Des Moines ,58373.0,41.564533700000005,-93.7595281,243732.5578053568
1542,Simpsonville ,18788.0,34.737063899999995,-82.2542834,243659.0951655473
1817,Bluffton ,13485.0,40.7386579,-85.1716368,243559.4426107781
1818,Bluffton ,9925.0,40.7386579,-85.1716368,243559.4426107781
2115,College Place ,8858.0,46.0491763,-118.38804170000002,243516.12812118692
874,Wylie ,43273.0,33.0151201,-96.53887890000001,243278.9803676829
2220,Braselton ,7724.0,34.1092735,-83.7626729,242993.6563215872
249,New Haven ,15149.0,41.3082138,-72.92505179999999,242609.0093547206
248,New Haven ,130955.0,41.3082138,-72.92505179999999,242609.0093547206
54,Fresno ,501357.0,36.739442100000005,-119.7848307,242310.21631112372
1089,Walla Walla ,31990.0,46.064999900000004,-118.3302784,242191.08203135215
123,Irving ,220012.0,32.862919500000004,-96.97917017,241904.9450979425
1517,Broadview Heights ,19313.0,41.313942600000004,-81.68512709999999,241890.28232421557
1512,Wilsonville ,19585.0,45.3099218,-122.7681602,241757.51760621316
1551,Twinsburg ,18743.0,41.312555200000006,-81.4401129,241718.48299625987
125,North Las Vegas ,218971.0,36.2008371,-115.11209579999999,241624.00733260237
1267,Batavia ,26329.0,41.8500284,-88.3125738,241442.93131176246
1268,Batavia ,15366.0,41.8500284,-88.3125738,241442.93131176246
1207,Kirkwood ,27525.0,38.5776995,-90.41865474,241361.3535831909
830,Ankeny ,47166.0,41.731871500000004,-93.60038370000001,241324.33455022058
1703,Bay Village ,15540.0,41.492235,-81.93012118,241322.1293016759
749,Smyrna ,40980.0,39.299833899999996,-75.6046494,241264.75862682465
748,Smyrna ,51966.0,39.299833899999996,-75.6046494,241264.75862682465
1637,Morganton ,16894.0,35.7454376,-81.68709940000001,241028.63324768172
247,West Valley City ,131077.0,40.691613200000006,-112.00105009999999,240916.8306650915
289,Surprise ,119195.0,33.6292271,-112.3680189,240488.86167902072
383,New Bedford ,94798.0,41.6362152,-70.934205,240485.6159698623
1136,Banning ,30048.0,33.9255685,-116.875289,240199.65925556663
2065,Howell ,9521.0,42.607255200000004,-83.9293952,240080.24265388915
478,Farmington Hills ,80196.0,42.4853125,-83.3771553,239729.09457689733
1619,Williston ,17360.0,48.147610799999995,-103.6181384,239428.7623782287
2195,Bloomfield ,7952.0,40.806767,-74.1854226,238869.37739820906
1978,Camp Verde ,10899.0,34.56363579999999,-111.8543178,238803.38670879765
406,Spokane Valley ,90622.0,47.6732281,-117.2393748,238786.0636422647
1936,Cottonwood ,11243.0,44.019068,-95.1658845,238746.09890421559
1738,Traverse City ,14812.0,44.7606441,-85.61653009999999,238331.6939123795
2247,Page ,7338.0,38.6002354,-78.50165159999999,237846.9019381887
1552,West Melbourne ,18729.0,28.069295,-80.65523634,237647.7376456888
1119,Kennesaw ,30653.0,34.023433700000005,-84.6154897,237605.14554977234
384,Greeley ,94318.0,40.42331420000001,-104.7091322,237584.02623524782
1182,Shaker Heights ,28187.0,41.4739419,-81.5370671,237309.74921483212
1781,Hickory Hills ,14099.0,41.725587899999994,-87.825055,237247.7209820632
1166,Millville ,28689.0,39.4020593,-75.0393368,236802.7127763611
958,Ormond Beach ,38227.0,29.285812899999996,-81.05588940000001,236466.79096343767
108,Orlando ,243787.0,28.5421175,-81.3790462,236424.542832956
1867,Buford ,12483.0,34.1206564,-84.0043513,236320.8166520223
1440,Cibolo ,21516.0,29.561618,-98.2269553,235627.7339750925
974,Ocoee ,37061.0,28.537782,-81.54483614,235523.03739533504
1099,Kearney ,8673.0,40.699457,-99.0814767,234941.8991791537
1098,Kearney ,31341.0,40.699457,-99.0814767,234941.8991791537
3,Houston ,2129784.0,29.7589382,-95.36769740000001,234729.39971111913
1829,Warrenville ,13246.0,41.817807,-88.17340209999999,234676.413325084
1216,West Chicago ,27362.0,41.884750700000005,-88.20396070000001,234675.4067877159
170,Providence ,178375.0,41.8239891,-71.4128343,234549.07818191676
2231,Marengo ,7609.0,32.201002,-87.7569365,234268.437736962
1815,Sharonville ,13518.0,39.2681145,-84.41327790000001,233974.7534558841
261,Visalia ,125859.0,36.330228399999996,-119.2920585,233951.1755838157
2044,Cape Canaveral ,9914.0,28.388171999999997,-80.60326552,233864.08101750372
1683,Laconia ,15976.0,43.527854600000005,-71.47035100000001,233838.4194462317
2104,Fairview ,9038.0,37.6785422,-122.0457953,233523.87298272375
2105,Fairview ,7925.0,37.6785422,-122.0457953,233523.87298272375
2106,Fairview ,7627.0,37.6785422,-122.0457953,233523.87298272375
849,Beavercreek ,45790.0,39.7092262,-84.0632685,233381.4988046584
1796,Addison ,13793.0,41.931696,-87.9889556,233279.29182389547
1780,Robbinsdale ,14126.0,45.031696000000004,-93.3353198,232969.79738939516
1987,Vermillion ,10721.0,42.7794417,-96.9292104,232852.32706990265
845,Stillwater ,18386.0,36.1156306,-97.0585717,232527.90266762712
844,Stillwater ,46117.0,36.1156306,-97.0585717,232527.90266762712
944,Calexico ,39048.0,32.6789476,-115.4988834,232354.57582045
2050,Waynesville ,9805.0,35.4887476,-82.9888725,232271.25035203862
652,Taylorsville ,59755.0,40.667751700000004,-111.9386311,232036.94434322038
1575,Hanahan ,18347.0,32.9138914,-80.00883590000001,231719.2027445041
97,Lincoln ,262389.0,40.8000554,-96.6674005,231621.3535143422
98,Lincoln ,43697.0,40.8000554,-96.6674005,231621.3535143422
99,Lincoln ,14461.0,40.8000554,-96.6674005,231621.3535143422
1339,Woodburn ,24077.0,45.143731,-122.85537250000002,231474.52752875065
1566,Pickerington ,18575.0,39.8842304,-82.75350490000001,230933.21595071215
2100,Washington Terrace ,9101.0,34.2901539,-79.8570071,230271.0855090888
506,Decatur ,75846.0,39.8628075,-88.89387182,229893.2849514359
507,Decatur ,55834.0,39.8628075,-88.89387182,229893.2849514359
508,Decatur ,19631.0,39.8628075,-88.89387182,229893.2849514359
509,Decatur ,9377.0,39.8628075,-88.89387182,229893.2849514359
1563,Louisville ,18631.0,38.254237599999996,-85.759407,229875.21885894664
1564,Louisville ,9139.0,38.254237599999996,-85.759407,229875.21885894664
1985,Somers Point ,10779.0,39.3176158,-74.594601,228656.6605594488
292,Victorville ,118134.0,34.536106700000005,-117.2911565,228369.94313613774
1740,Hammonton ,14759.0,39.63650560000001,-74.8023853,228023.6331561641
195,Cape Coral ,157680.0,26.6069232,-81.98026259999999,227607.15726143177
1045,Indian Trail ,34280.0,35.0768141,-80.6692352,227575.6106129802
977,Bentonville ,36962.0,36.302283,-94.28158895,227324.68185055602
1558,Lynn Haven ,18663.0,30.2454776,-85.648261,227264.13447653467
1890,Crestwood ,11918.0,41.6611444,-87.75255109999999,227063.0657439371
1785,Clemson ,14011.0,34.685074900000004,-82.83641109999999,227058.31656106375
894,Coachella ,41938.0,33.6795519,-116.17633799999999,226847.58937037212
389,Hillsboro ,8428.0,45.5228939,-122.989827,226833.91715877329
388,Hillsboro ,94095.0,45.5228939,-122.989827,226833.91715877329
2030,Newberry ,10253.0,34.275324700000006,-81.61886329999999,226614.4630205662
2268,Hudsonville ,7155.0,42.870859,-85.8650358,226425.4214223866
693,Port Orange ,56593.0,29.10150985,-81.01055374,226373.9789108021
776,Plainfield ,50057.0,41.623191,-88.22843248,225371.1743405177
777,Plainfield ,28407.0,41.623191,-88.22843248,225371.1743405177
80,Bakersfield ,353533.0,35.3738712,-119.01946389999999,225366.15101445626
2133,Youngsville ,8573.0,41.852280900000004,-79.31865970000001,225314.13847165232
880,Minot ,43061.0,48.2325095,-101.2962732,225266.6629284275
1986,Webster ,10771.0,32.050618,-84.5473105,225081.61238288935
1715,Imperial ,15259.0,33.0305487,-115.3595666,224957.91590793454
1138,Sherwood ,29992.0,34.8150907,-92.22431529999999,224955.86800909077
1139,Sherwood ,18539.0,34.8150907,-92.22431529999999,224955.86800909077
678,Marietta ,57604.0,33.9528472,-84.54961479999999,224834.95790754908
679,Marietta ,14033.0,33.9528472,-84.54961479999999,224834.95790754908
2179,Pleasant View ,8177.0,43.787048,-79.3337137,224290.20999866948
963,Lincoln Park ,37853.0,42.250594299999996,-83.17853609999999,224264.51762231387
2041,Hope ,10034.0,33.6883815,-93.58383434,224230.95874945878
260,Elizabeth ,29164.0,40.6639916,-74.2107006,224103.59886729566
259,Elizabeth ,126063.0,40.6639916,-74.2107006,224103.59886729566
53,Tucson ,524192.0,32.2217422,-110.92647590000001,224054.97991350674
2033,Big Lake ,10188.0,45.3324647,-93.7460804,223817.402417015
1470,Northfield ,20579.0,44.4582041,-93.161159,223739.87707597046
1471,Northfield ,8613.0,44.4582041,-93.161159,223739.87707597046
2020,Union ,10284.0,37.461645399999995,-89.2504793,223639.79900156343
2021,Union ,8304.0,37.461645399999995,-89.2504793,223639.79900156343
2019,Union ,10372.0,37.461645399999995,-89.2504793,223639.79900156343
254,Olathe ,128269.0,38.8843867,-94.81611269999999,223123.96292166683
2258,Lake Dallas ,7244.0,33.1192875,-97.0255641,222446.9227197056
1989,Show Low ,10714.0,34.254208399999996,-110.0298327,222438.5078580571
2165,Moncks Corner ,8301.0,33.1960027,-80.0131374,222328.730290228
2158,Eaton ,8364.0,42.593596399999996,-84.8443666,222300.64421934373
717,Hanford ,54381.0,36.3274502,-119.64568440000001,222255.28169665227
1594,Hopkins ,17796.0,44.927119399999995,-93.4074945,222163.86785651112
102,Henderson ,259958.0,40.8156124,-90.9104547,222044.76349051762
105,Henderson ,13771.0,40.8156124,-90.9104547,222044.76349051762
103,Henderson ,28846.0,40.8156124,-90.9104547,222044.76349051762
104,Henderson ,15397.0,40.8156124,-90.9104547,222044.76349051762
1615,Wayne ,17459.0,38.4251958,-88.4197678,222023.91355843208
876,Apopka ,43217.0,28.7414145,-81.5344293,221945.03230968624
327,Lowell ,107553.0,42.633424700000006,-71.3161718,221943.44988520324
329,Lowell ,7524.0,42.633424700000006,-71.3161718,221943.44988520324
328,Lowell ,9335.0,42.633424700000006,-71.3161718,221943.44988520324
2085,Ingleside ,9327.0,27.8779713,-97.21130649999999,221772.16085500145
135,Spokane ,209025.0,47.65886029999999,-117.4247134,221734.41618458397
316,Miami Gardens ,110414.0,25.94207545,-80.23975271,221514.73991689915
1029,Cottage Grove ,34912.0,44.8277446,-92.9438218,221471.64669597085
1030,Cottage Grove ,9748.0,44.8277446,-92.9438218,221471.64669597085
313,Murfreesboro ,111704.0,35.915516499999995,-86.44469333,220802.7669356825
625,Tamarac ,61808.0,26.2052115,-80.27105546,220567.7763057585
1675,Goodlettsville ,10459.0,36.323106700000004,-86.7133302,220310.36694733985
1674,Goodlettsville ,16159.0,36.323106700000004,-86.7133302,220310.36694733985
1311,Lockport ,21028.0,43.1706125,-78.69031329999999,220276.43606677867
1310,Lockport ,25015.0,43.1706125,-78.69031329999999,220276.43606677867
1439,Bixby ,21521.0,35.94204310000001,-95.8833235,220256.60055732366
1462,Farragut ,20822.0,35.8845238,-84.1535261,219973.85130689509
1319,Reedley ,24709.0,36.5969275,-119.45026999999999,219884.080962744
2040,Elkhorn ,10054.0,42.6727927,-88.5445447,219678.6048680875
687,Rowlett ,57019.0,32.9029017,-96.56388000000001,219281.07817912663
503,Palm Coast ,76554.0,29.5541432,-81.22076729999999,218989.1645648712
483,Racine ,78505.0,42.7261309,-87.78285229999999,218979.3474986157
189,Springfield ,8942.0,39.7989763,-89.6443688,218933.351534003
183,Springfield ,160408.0,39.7989763,-89.6443688,218933.351534003
187,Springfield ,59728.0,39.7989763,-89.6443688,218933.351534003
184,Springfield ,153798.0,39.7989763,-89.6443688,218933.351534003
188,Springfield ,16544.0,39.7989763,-89.6443688,218933.351534003
185,Springfield ,117096.0,39.7989763,-89.6443688,218933.351534003
186,Springfield ,60306.0,39.7989763,-89.6443688,218933.351534003
2180,Granbury ,8158.0,32.4137275,-97.78813977,218892.1270844011
318,Elgin ,109243.0,42.0372487,-88.2811895,218727.64622692132
319,Elgin ,8313.0,42.0372487,-88.2811895,218727.64622692132
595,East Orange ,64403.0,40.767323,-74.20486770000001,218702.48405080094
288,Denton ,120045.0,33.1728435,-97.05898636,218662.2702538162
470,Troy ,9934.0,42.6055893,-83.1499304,217723.42217205837
469,Troy ,10864.0,42.6055893,-83.1499304,217723.42217205837
468,Troy ,18232.0,42.6055893,-83.1499304,217723.42217205837
467,Troy ,25323.0,42.6055893,-83.1499304,217723.42217205837
466,Troy ,50024.0,42.6055893,-83.1499304,217723.42217205837
465,Troy ,81530.0,42.6055893,-83.1499304,217723.42217205837
897,Altamonte Springs ,41718.0,28.6649055,-81.37626851,217467.79081797934
538,Pawtucket ,71186.0,41.878710999999996,-71.38255579999999,217058.5045933149
499,Brooklyn Park ,76889.0,45.100480700000006,-93.3443585,217004.8184522215
1731,Pataskala ,14999.0,39.995619299999994,-82.6743341,216881.09695986813
2003,Richmond Heights ,8536.0,38.62827070000001,-90.3191285,216837.08930153734
2002,Richmond Heights ,10534.0,38.62827070000001,-90.3191285,216837.08930153734
879,El Centro ,43111.0,32.792,-115.56305139999999,216761.4449966893
454,Bloomington ,77120.0,39.1670396,-86.5342881,216717.89985131234
453,Bloomington ,81710.0,39.1670396,-86.5342881,216717.89985131234
452,Bloomington ,83917.0,39.1670396,-86.5342881,216717.89985131234
1128,North Royalton ,30337.0,41.3136644,-81.72457390000001,216393.2076381055
1756,Hernando ,14420.0,28.571015600000003,-82.46050679999999,216278.48505267192
566,Lauderhill ,68374.0,26.1403635,-80.2133808,216106.66969367015
685,Bartlett ,57363.0,41.9908485,-88.18500279999999,216098.9184913245
2228,Clarkston ,7628.0,42.7086411,-83.43966329999999,216057.41612530575
2229,Clarkston ,7302.0,42.7086411,-83.43966329999999,216057.41612530575
2038,North Branch ,10078.0,45.5113515,-92.9802176,216024.82186008626
2013,Doraville ,10411.0,33.898157899999994,-84.2832564,215671.8371484581
1434,Benbrook ,21619.0,32.673188,-97.46057590000001,215415.27020858653
561,Santa Fe ,68736.0,35.68699960000001,-105.9377997,215365.42211856888
562,Santa Fe ,12405.0,35.68699960000001,-105.9377997,215365.42211856888
559,Gulfport ,68887.0,30.367419800000004,-89.0928155,215365.2439902085
560,Gulfport ,12030.0,30.367419800000004,-89.0928155,215365.2439902085
372,Albany ,18767.0,42.6511674,-73.754968,215079.54265714876
371,Albany ,51053.0,42.6511674,-73.754968,215079.54265714876
370,Albany ,77746.0,42.6511674,-73.754968,215079.54265714876
369,Albany ,98012.0,42.6511674,-73.754968,215079.54265714876
1671,Cohoes ,16177.0,42.7742446,-73.7001187,214624.28341950921
1518,Macomb ,19232.0,40.4588774,-90.67097940000001,214622.50336476282
1068,Schertz ,33315.0,29.552173699999997,-98.2697341,214611.9526380412
1323,Sanger ,24506.0,36.708006,-119.5559652,214200.7736142948
705,West Haven ,55512.0,41.2706527,-72.94704709999999,213683.56551556208
706,West Haven ,10708.0,41.2706527,-72.94704709999999,213683.56551556208
1465,Acworth ,20746.0,34.0659329,-84.67687959999999,213493.36003293734
1926,Mendota ,7333.0,36.7535486,-120.38155790000002,213348.9175680566
1925,Mendota ,11366.0,36.7535486,-120.38155790000002,213348.9175680566
636,Marysville ,61289.0,39.1457247,-121.59135159999998,213291.88606324888
637,Marysville ,22554.0,39.1457247,-121.59135159999998,213291.88606324888
639,Marysville ,9873.0,39.1457247,-121.59135159999998,213291.88606324888
638,Marysville ,12112.0,39.1457247,-121.59135159999998,213291.88606324888
262,Gainesville ,125743.0,29.651907,-82.3247976,213101.15962855206
263,Gainesville ,34342.0,29.651907,-82.3247976,213101.15962855206
264,Gainesville ,15985.0,29.651907,-82.3247976,213101.15962855206
593,Pasco ,64568.0,28.299618300000002,-82.4522702,213087.92670275734
1219,Fridley ,27311.0,45.0838291,-93.25903879999998,212950.612147778
1472,New Hope ,20569.0,45.0380201,-93.38661850000001,212852.10843740852
1301,Brawley ,25284.0,32.9786566,-115.530267,212811.99156167023
1129,Springville ,30281.0,40.1668572,-111.6109221,212627.2911108732
1486,Oregon ,20330.0,43.9792797,-120.737257,212574.57008934414
2009,Grand Haven ,10454.0,43.0630734,-86.2283864,212567.90762172441
1661,Clarksburg ,16540.0,39.2806451,-80.34453409999999,212494.4639126921
2094,Prineville ,9159.0,44.2998229,-120.834884,212235.64960223567
1159,Morris ,29143.0,38.6908906,-96.6707526,211787.54485255992
1160,Morris ,18428.0,38.6908906,-96.6707526,211787.54485255992
1161,Morris ,13693.0,38.6908906,-96.6707526,211787.54485255992
1050,Mooresville ,34046.0,35.570746,-80.81829920000001,211623.35963259105
1051,Mooresville ,9401.0,35.570746,-80.81829920000001,211623.35963259105
863,Strongsville ,44587.0,41.314473299999996,-81.83511,211352.06003103007
1614,Maumelle ,17478.0,34.8667565,-92.4043219,210981.9981159559
200,Salem ,156248.0,44.9391565,-123.033121,210885.29864971022
201,Salem ,42035.0,44.9391565,-123.033121,210885.29864971022
203,Salem ,12246.0,44.9391565,-123.033121,210885.29864971022
202,Salem ,24854.0,44.9391565,-123.033121,210885.29864971022
204,Salem ,7399.0,44.9391565,-123.033121,210885.29864971022
2057,Royse City ,9685.0,32.9750924,-96.3325215,210549.38443734366
923,Holyoke ,40102.0,42.22415795,-72.64021831,210505.62655025208
596,North Richland Hills ,64387.0,32.8342952,-97.22890290000001,210248.15368461589
1562,Eustis ,18645.0,45.2172755,-70.47840090000001,209972.18855862945
919,Fitchburg ,40365.0,42.583422799999994,-71.8022956,209922.5795504416
920,Fitchburg ,25546.0,42.583422799999994,-71.8022956,209922.5795504416
2008,White House ,10464.0,38.8976989,-77.03655319,209911.66485660415
1600,Jenks ,17637.0,36.0228734,-95.9683278,209686.86101238825
965,Hurst ,37807.0,32.82346210000001,-97.1705678,209590.09293486289
1250,Jefferson ,7958.0,38.3010487,-88.9344303,208831.87454097785
1248,Jefferson ,26786.0,38.3010487,-88.9344303,208831.87454097785
1249,Jefferson ,9480.0,38.3010487,-88.9344303,208831.87454097785
514,Bethlehem ,75084.0,40.6178915,-75.3786521,208388.93247664487
2236,Hooper ,7533.0,41.2679336,-122.161672,207767.62918311264
1061,Gahanna ,33513.0,40.019467999999996,-82.87907059999999,207555.75597331813
626,Conway ,61666.0,35.0886963,-92.44210109999999,206942.37248814915
627,Conway ,17751.0,35.0886963,-92.44210109999999,206942.37248814915
2113,Groveland ,8899.0,42.760368799999995,-71.03144509999998,206908.74642660376
487,Largo ,77941.0,27.909466499999997,-82.7873244,206591.89733860624
1840,Commerce ,12910.0,34.002404799999994,-118.1563371,206265.14342212604
1841,Commerce ,8191.0,34.002404799999994,-118.1563371,206265.14342212604
568,Missouri City ,67922.0,29.6330685,-95.5375482,206228.33829197573
2153,Absecon ,8398.0,39.428450299999994,-74.49570759999999,206007.46587821344
1690,Kuna ,15852.0,43.4918307,-116.4201223,205894.2653755244
662,Conroe ,59120.0,30.20481805,-95.45240905,205811.6553394927
895,North Lauderdale ,41924.0,26.217305,-80.2258811,205785.0782255568
743,Euless ,52152.0,32.8370727,-97.08195409999999,205742.827263045
908,Woonsocket ,41045.0,42.0028761,-71.5147839,205390.0867034332
265,Hartford ,125492.0,41.7634935,-72.68305229999999,205346.10740068284
266,Hartford ,14230.0,41.7634935,-72.68305229999999,205346.10740068284
1015,Plant City ,35721.0,28.023543,-82.12720203,205326.89617678852
980,Marion ,29748.0,37.7306054,-88.9331256,205231.52445634844
982,Marion ,7981.0,37.7306054,-88.9331256,205231.52445634844
981,Marion ,12370.0,37.7306054,-88.9331256,205231.52445634844
979,Marion ,35358.0,37.7306054,-88.9331256,205231.52445634844
978,Marion ,36933.0,37.7306054,-88.9331256,205231.52445634844
1266,Garner ,26355.0,35.7112642,-78.6141709,204473.79301428227
957,Stanton ,38305.0,37.569107200000005,-101.7935648,204440.26457381324
279,Carrollton ,24461.0,33.580110299999994,-85.0766113,204348.0603035448
278,Carrollton ,122505.0,33.580110299999994,-85.0766113,204348.0603035448
691,Berwyn ,56748.0,41.8505874,-87.79366850000001,204315.88024276
1967,Hillsborough ,11003.0,27.9184543,-82.3488057,204153.8841045765
374,Lewisville ,12904.0,33.046233,-96.994174,204083.24001172077
373,Lewisville ,97424.0,33.046233,-96.994174,204083.24001172077
1595,Gretna ,17780.0,36.9528412,-79.36023409999999,203923.53681363093
1069,Holland ,33153.0,42.7876022,-86.1090828,203755.64125092712
1401,Dinuba ,22654.0,36.5432837,-119.3870656,203676.4113152012
2074,Edgewood ,8610.0,39.41871939999999,-76.2944016,203532.95746155712
2073,Edgewood ,9457.0,39.41871939999999,-76.2944016,203532.95746155712
1446,Marquette ,21412.0,46.5434914,-87.396433,203367.99919936585
1493,Gardner ,19952.0,42.5750883,-71.998133,202896.1119811378
1492,Gardner ,20198.0,42.5750883,-71.998133,202896.1119811378
2096,Alachua ,9153.0,29.675568,-82.36401090000001,202735.51074182172
2136,Elwood ,8549.0,40.2769834,-85.8419246,202722.454285198
1603,Douglas ,17562.0,39.7628415,-88.21705159999999,202653.4729456502
1604,Douglas ,11756.0,39.7628415,-88.21705159999999,202653.4729456502
1103,Mason ,31147.0,40.2302271,-89.8660433,202508.1826831536
1104,Mason ,8260.0,40.2302271,-89.8660433,202508.1826831536
1645,Centralia ,16755.0,38.525049100000004,-89.1334037,202420.11228507906
1646,Centralia ,12922.0,38.525049100000004,-89.1334037,202420.11228507906
1228,Lake Jackson ,27097.0,29.0338575,-95.43438590000001,202142.28412551247
933,Bullhead City ,39615.0,35.147777399999995,-114.5682983,202130.8299754781
726,Delano ,53661.0,35.7688425,-119.24705359999999,202044.45728756415
346,Round Rock ,103929.0,30.5725805,-97.64840733,202010.49216221122
1149,Hilliard ,29607.0,40.033814,-83.1596108,201996.14826731387
1276,Sahuarita ,25825.0,31.957581800000003,-110.955646,201958.66794610134
1189,Ridgecrest ,27940.0,35.6225064,-117.66994140000001,201883.45977217704
769,Elkhart ,50969.0,41.6819935,-85.9766671,201783.4689357956
999,Apache Junction ,36404.0,33.4006195,-111.53740390000002,201759.50896788808
1888,Lilburn ,11985.0,33.8901036,-84.1429719,201222.1984694161
2090,Craig ,9203.0,37.4760225,-80.19908259999998,200833.2618018431
673,Rogers ,57780.0,36.3781607,-95.61908890000001,200677.60567697964
674,Rogers ,11441.0,36.3781607,-95.61908890000001,200677.60567697964
1334,Edwardsville ,24249.0,38.8114364,-89.95315699999999,200528.77250633945
1185,Oak Forest ,28070.0,41.6028116,-87.7439384,200505.9633735766
1023,Lake Worth ,35327.0,26.62121345,-80.06267318,200378.49219006056
1091,Goshen ,31797.0,41.581501200000005,-85.83465290000001,200016.52366383246
814,East Lansing ,48603.0,42.735541600000005,-84.4852469,199899.79428343906
1610,Sheridan ,17500.0,39.3530598,-100.4576457,199841.14604249928
1418,Sebastian ,22067.0,35.1770785,-94.2654285,199597.92223380288
1262,Casselberry ,26399.0,28.654276,-81.32379065,199572.63431133857
1723,Sevierville ,15170.0,35.868145500000004,-83.561835,199446.08463598075
2239,Canfield ,7488.0,41.0250584,-80.7609121,199381.6089390707
1289,Belvidere ,25546.0,42.2583112,-88.8416157,199372.40564593274
1593,Hutto ,17808.0,30.5392255,-97.55306755,199323.11693513035
1156,Oak Ridge ,29314.0,36.010356200000004,-84.2696449,199322.2746777152
1629,Seminole ,17137.0,30.951849,-84.8789094,199275.5729364076
1630,Seminole ,7499.0,30.951849,-84.8789094,199275.5729364076
774,Richland ,50283.0,38.706045700000004,-88.09493520000001,199180.449454115
64,Omaha ,429604.0,41.258731700000006,-95.93787320000001,199159.73622718934
1513,Columbia Heights ,19551.0,45.0460458,-93.2517802,198952.31271435466
1407,Daphne ,22296.0,30.6035255,-87.9036047,198802.2441017816
1019,Delaware ,35571.0,38.6920451,-75.4013315,198534.07119261826
704,Chicopee ,55551.0,42.17073265,-72.57331507,198438.89840112228
642,Vineland ,60947.0,39.473152,-75.00202645,198317.57293949067
574,Rock Hill ,67339.0,34.9248667,-81.02507840000001,198268.4738814675
86,Pittsburgh ,306099.0,40.4416941,-79.99008609999998,198014.65232123304
956,Burleson ,38316.0,32.515271999999996,-97.34509602,197827.0533154524
563,Rapid City ,68637.0,44.0811755,-103.22800600000001,197809.22315103177
20,Jacksonville ,12473.0,30.3321838,-81.655651,197582.21288805862
18,Jacksonville ,19452.0,30.3321838,-81.655651,197582.21288805862
17,Jacksonville ,28808.0,30.3321838,-81.655651,197582.21288805862
16,Jacksonville ,68161.0,30.3321838,-81.655651,197582.21288805862
19,Jacksonville ,14579.0,30.3321838,-81.655651,197582.21288805862
15,Jacksonville ,829543.0,30.3321838,-81.655651,197582.21288805862
1515,Central Falls ,19445.0,41.8906553,-71.3922785,197370.61301978497
1688,Oroville ,15877.0,39.513775200000005,-121.55635900000001,197352.76015036547
650,Tulare ,59948.0,36.2516475,-118.85258300000001,197045.8583715536
2272,Sullivan ,7104.0,36.4966673,-82.28690300000001,196821.2734230045
1501,Pooler ,19934.0,32.1158983,-81.24951309999999,196525.17216966843
1162,Farmers Branch ,28978.0,32.9265137,-96.89611509999999,196458.76772897303
2053,Tipp City ,9732.0,39.958389200000006,-84.17216379999999,196284.9993838162
1320,Ardmore ,24706.0,40.004128,-75.28830051,195467.9091865958
393,Yakima ,92787.0,46.601557,-120.51084209999999,195467.51203649575
1624,Yorkville ,17253.0,43.67138610000001,-79.3901677,195361.01779008427
1620,Shafter ,17347.0,35.4698255,-119.28536509999998,194911.0130471221
2205,Dexter ,7859.0,42.3383697,-83.8885553,194304.99911768176
2131,Atoka ,8617.0,34.328494799999994,-96.017838,194272.49687572327
167,Grand Prairie ,178811.0,32.7459645,-96.99778459999999,194071.62306500316
235,Mesquite ,15660.0,32.7666103,-96.59947199999999,193965.47605914949
234,Mesquite ,141454.0,32.7666103,-96.59947199999999,193965.47605914949
464,Carmel ,81633.0,39.978371100000004,-86.1180435,193942.0330747245
1506,Ypsilanti ,19752.0,42.2411499,-83.6129939,193767.50872398922
1838,Grain Valley ,12942.0,39.015006899999996,-94.19855799999999,193712.31054254435
253,Sterling Heights ,129883.0,42.5803122,-83.0302033,193592.4799601536
2154,Orange Park ,8395.0,30.166073600000004,-81.706484,193372.755839176
2110,Barre ,9011.0,42.4228679,-72.1050787,193299.32497705985
1026,University City ,35275.0,38.6558849,-90.3092813,193243.6929935596
1056,Newnan ,33783.0,33.3806716,-84.79965729999999,193231.95307690024
191,Lancaster ,59400.0,40.038129999999995,-76.3056686,192975.20760594023
192,Lancaster ,38958.0,40.038129999999995,-76.3056686,192975.20760594023
190,Lancaster ,158474.0,40.038129999999995,-76.3056686,192975.20760594023
193,Lancaster ,37343.0,40.038129999999995,-76.3056686,192975.20760594023
194,Lancaster ,8630.0,40.038129999999995,-76.3056686,192975.20760594023
1866,Effingham ,12501.0,39.120143299999995,-88.54348,192962.60591893888
310,Midland ,113885.0,43.6155825,-84.24721170000001,192750.8789154086
311,Midland ,41968.0,43.6155825,-84.24721170000001,192750.8789154086
987,Greenfield ,16576.0,42.58779620000001,-72.6006199,192628.6789578893
985,Greenfield ,36825.0,42.58779620000001,-72.6006199,192628.6789578893
986,Greenfield ,20801.0,42.58779620000001,-72.6006199,192628.6789578893
1202,Maryville ,12030.0,40.346101700000006,-94.87247070000001,192578.1062988832
1201,Maryville ,27602.0,40.346101700000006,-94.87247070000001,192578.1062988832
166,Newport News ,180356.0,37.016827,-76.45051959999999,192461.2970227752
1406,Willoughby ,22318.0,38.0131955,-78.4955676,192307.7936225516
269,Stamford ,124123.0,41.0534302,-73.53873409999999,192295.5662456103
1884,Knightdale ,12054.0,35.7878975,-78.4822938,192137.25781673315
1636,Center Point ,16924.0,33.6456583,-86.68360009999999,192126.18713909813
